edot(1/s)=100000.0, strain=1.0, temp(K)=700.0
theta0,p,s0,sInf,kappa,gamma,y0,yInf,y1,y2,stress,rank
0.00011309886459021485,4.975273736125292,0.044295142493859234,0.020863973219250983,0.021987390879964132,5.761230324879668e-06,0.03252302689326324,0.0004972152088160908,0.0754517479374716,0.501485988936575,0.018420624662875546,1985.0
0.1586694316840468,4.924265746652146,0.03821837239082364,0.01565423545999355,0.28833797036819075,6.616914215739406e-05,0.0303753541576448,0.009765721064697088,0.06925090278165552,0.5440501806617476,0.012587207078838444,1276.0
0.04230243149517504,3.9547327831060097,0.03708954684067195,0.028606252774501184,0.2647434239169531,7.316951295888782e-06,0.019925891154933997,0.003977925467558453,0.0704798297438906,0.6960226232861695,0.013861879457437658,1588.0
0.006679836702738361,4.089565542154671,0.046379383330838665,0.026586650405070175,0.23551621862453603,7.443012161798004e-05,0.03450531961477001,0.005724337251465746,0.09145463729646078,0.5508321916622072,0.011896255498519727,1050.0
0.1281364478474907,3.4937512114804683,0.029515864382538306,0.013097442825217529,0.10536027625392964,4.2224925470024117e-05,0.02480373773112416,0.0038089050481047823,0.06840891577186052,0.5179391586124265,0.014481828361821963,1715.0
0.14815834511277107,2.3640200500036954,0.03702121493732429,0.01246669257446816,0.18402368589217194,9.298451372091836e-05,0.023573733430519064,0.007280244563349439,0.08919899468664992,0.9050763821417578,0.013834639675781926,1580.0
0.09180922825129643,4.093492630271468,0.024138834729386306,0.005225126111365167,0.25177749693212176,8.236315331188714e-05,0.021238672365891064,0.00021848653228444788,0.06516969574497065,0.5421947907080942,0.006454726715460988,54.0
0.005533272607269732,3.691069072933208,0.030299613190455023,0.016768423493578564,0.12793005328174015,1.6558025177933604e-05,0.019772936997218073,0.004762531257965204,0.057930990370648326,0.7160814424937585,0.010789106244365226,697.0
0.04083698610268294,0.9157645552265943,0.03867299377904364,0.013788825669846322,0.09580322479163271,4.54975723909494e-05,0.024379129613577955,0.005153638113152506,0.04241172788103153,0.3946907190443641,0.018171557907106048,1982.0
0.11125708839400626,3.907105835905658,0.0272860036061141,0.01503871282815745,0.07136171330004636,9.438044309476313e-05,0.02324394250585035,0.0066359057627056635,0.07548644983137227,0.6984062166126423,0.014486141047873284,1719.0
0.14434236665827674,4.104579832323739,0.034560860577283636,0.015620062577332935,0.1433417278851133,2.278772194664303e-05,0.027360481135735217,0.007000425505175322,0.07956635860827427,0.6398782508178286,0.016165441762086574,1900.0
0.009048512881045955,4.837231294948772,0.04402297608558466,0.010237243353536823,0.3331384171928471,2.569396032727001e-05,0.03302710624408332,0.008508192343226174,0.06526261583062833,0.7122146693829012,0.010408923080443529,593.0
0.0005187909700690352,0.760249656440092,0.03694859729487902,0.009349560802136168,0.13298192267254294,9.716828636853795e-05,0.025288817587034874,0.0003178043472441703,0.09124959849788714,0.9157036258819333,0.009026906116146016,287.0
0.11905277782713004,4.203406672997098,0.0343479844711143,0.012687983114525948,0.28572372336647595,3.0329851542216088e-05,0.02593701821196277,0.007944474684742136,0.07881620323549828,0.6512830699028389,0.01133615496246075,866.0
0.08563872101303907,1.9241748945731194,0.03300701070152202,0.0033864280353704066,0.0638672264526932,6.764735662039019e-05,0.023031909214102888,0.001488269205160271,0.04872962614370774,0.6718848210762186,0.016011925253756977,1885.0
0.09155654097643356,2.579301400464534,0.03533992432147381,0.008884970775555695,0.0813115075723679,7.491636053032144e-05,0.027355261874703475,0.0011337545911976703,0.06165734517594668,0.5387325132826362,0.01688725622641259,1933.0
0.06608352716633231,2.351487739160244,0.03743638000563707,0.01940882240505649,0.18571792229008557,9.811016377166974e-05,0.025241595253195206,0.008625025613000232,0.08730807630647766,0.6278712644536621,0.015962378580755384,1878.0
0.10814843478138972,2.8232323002957864,0.0339171363779922,0.0034664448571773867,0.2606532125508436,3.850041860373353e-05,0.030693240032404544,0.0025194158640056727,0.07340503113260911,0.7347383701597419,0.007941773939438165,146.0
0.0772680856652926,4.557824156413127,0.026717953452435612,0.007490529446522282,0.13390457994238755,8.005049290236899e-05,0.02620430172623626,0.002523382457109409,0.04525040065260188,0.7653222372977453,0.011088343362084805,780.0
0.029977585559705467,0.47701851684087226,0.029578473919624194,0.02303791535568751,0.1208461811317435,3.429165302929442e-05,0.015165012657569272,0.0062725177255997895,0.08526448908787933,0.7967602514796724,0.014651985285050356,1745.0
0.03262066851371636,4.114026555224261,0.03187412224508753,0.014553663237933657,0.132293660340958,7.556138160339545e-05,0.025817143283705133,0.008250780535775047,0.07288177065760434,0.4346826088355343,0.014393922089123313,1693.0
0.007496605777471861,2.323408913174538,0.026183725378913492,0.021815430205938197,0.18751627987667227,8.8707033815572e-05,0.017773128106928254,0.007398785996625495,0.06750059185649548,0.6987108072797182,0.009782061218625857,431.0
0.005412418752139196,2.9598396659037327,0.02874667384988907,0.019226833949870955,0.22218434908354573,1.2384792198558717e-06,0.019901558801717525,0.00458442922301977,0.052524962083370694,0.47186082318589173,0.010531394060526828,626.0
0.13076537721622933,3.2224068711996794,0.023905520847605742,0.009765375352297514,0.09737831479409577,4.2304144368313785e-05,0.01934263910327014,0.006440633011960903,0.05945525776800025,0.7654420117314161,0.011762941649746958,1013.0
0.079272115514572,3.6231876830963112,0.027994866898019725,0.012672765541363649,0.09825508157220135,9.71498827398099e-05,0.02173283894457232,0.007557559990846987,0.06844435736423407,0.7174394978378242,0.01368672792163897,1540.0
0.02486754409423714,2.6034728092800834,0.03360171917850428,0.027098511582360534,0.23827969795037057,5.255454682036787e-05,0.019326064497018815,0.008957309964714487,0.07191553303964272,0.4717881956483904,0.013472334166286683,1484.0
0.00857491385124261,4.008892566303718,0.026958259243355227,0.01578157470036505,0.01439804897702066,4.28226614064331e-05,0.0124238788519847,0.0016433409997962936,0.03986872459676032,0.5191341497287998,0.009708701513475365,412.0
0.005644725011352029,4.56227689445995,0.04746378167031147,0.01782240689861973,0.3000310676560054,1.864658077757672e-05,0.03688660444246389,0.003908088060927763,0.07917050850288156,0.49086193382088994,0.010595461447826209,644.0
0.007945528656687923,0.29793058783888976,0.02715734298411221,0.0033071846416943195,0.2852222888123733,4.0548479833237954e-05,0.02287887558305839,0.0004904586257341441,0.0720168103865217,0.8661937136146829,0.005742822932331388,27.0
0.025551411270968362,4.65154425274004,0.03230852890474579,0.028145501991908326,0.18893702694947823,8.042482525143656e-05,0.018638167013960264,0.006624276724081783,0.07452272882730042,0.6223975288367802,0.011950830623928122,1064.0
0.06208899024146967,2.6158351637920476,0.04188546983751077,0.010388314420955298,0.21822339646876066,9.860652771273184e-05,0.0318260391932721,0.006273277832466645,0.08118849759158302,0.7961077505571249,0.01285863163829257,1341.0
0.03771937689798918,3.3189627710851592,0.043150183397201426,0.015463597700455882,0.33599400547249864,5.1985655973675414e-05,0.035269842438079735,0.006685510833348148,0.07565378032862675,0.5798874619113138,0.012046167564201819,1099.0
0.1766606878387599,4.286468783501738,0.03523954378876913,0.009602332989899877,0.22724586111289977,7.26604743905978e-05,0.029113099954080016,0.0035550912913277994,0.090362915675416,0.610768867924935,0.011105618271524398,785.0
0.1269140044017174,4.741949991243294,0.02007093079553674,0.009748723497510405,0.1860675241272455,3.9532878728241213e-05,0.015515726268145512,0.003513166099211594,0.041486868517842584,0.731854258553676,0.008735251288438547,246.0
0.030515942534875967,1.7884834279730317,0.03249052972348114,0.007353185385526814,0.21192060333308127,3.150278339131193e-05,0.02143852353453452,0.0008248149672930714,0.05492883500725292,0.6621620892887783,0.010567666202587804,637.0
0.13946325826318173,4.919042355449569,0.041766671828445324,0.006912890709554396,0.28093174520475167,2.940615467851268e-06,0.03101718574619434,0.0010365769672471058,0.04538626659243271,0.4110676588090578,0.013849981664984499,1586.0
0.06955164530792626,4.265433160492123,0.04166144873592879,0.02153408244707255,0.14326922913531184,3.1515963884568026e-05,0.03660585753299216,0.009950795942157847,0.07621957952261668,0.36042209631076744,0.019804846840120734,1997.0
0.09984195819043606,2.6952943724624663,0.046601706783971596,0.006127305878956105,0.42838165633836306,3.232218921704182e-06,0.039708347313291224,0.002197199797761872,0.06407330171974755,0.614239916922959,0.009968008977670981,477.0
0.11128668298943786,2.0825541428220466,0.02296699573398836,0.007735122133781012,0.12828594307156213,6.831638125926025e-05,0.02250862032740851,0.0014935256255679881,0.04599961356837622,0.5480975688616758,0.010058264853211488,502.0
0.0865891624459255,0.3960556618850591,0.044658870094374796,0.0022869740462905857,0.356393701184608,1.508998852784635e-05,0.03160059508053061,0.00016927490512383923,0.06241225977171656,0.4983230235274428,0.007264717726125044,94.0
0.1454083824944941,3.613292952555635,0.039798474051161506,0.005119177414152376,0.19251612480301883,1.8558018829465264e-05,0.026075539220001394,0.0008884125181704255,0.07509312715974459,0.34594365576712643,0.013520487033196533,1493.0
0.011975099925891143,2.5710224164443383,0.039067312897114084,0.021220563529697995,0.14916340274679388,3.3354584122888865e-05,0.02705602029930455,0.008959523309621601,0.07814093373887486,0.5351176138804842,0.015316443710950218,1819.0
0.06620493511662182,0.9461494397058569,0.035260215365814564,0.002574860571229854,0.1476822269308766,2.176488274523827e-06,0.02353181856252883,0.00019549525863686633,0.05983247290639007,0.7416568711041007,0.015494541503688189,1837.0
0.13584693238882078,1.8330954913068702,0.037926122946252375,0.014628340143036449,0.11692511477800947,7.742837012090187e-05,0.023138080910612757,0.008894392344989543,0.07215093080442685,0.6484455520756869,0.01742142822165656,1957.0
0.01278505183210817,1.5089432283482842,0.03467254687628715,0.01998963762514875,0.05621093909713793,2.7678346277276328e-05,0.017101216311394492,0.005326679481183481,0.07549119837433985,0.5233783293251024,0.013671857279745245,1535.0
0.15900480386257163,3.3149436182756764,0.029523387568114342,0.0057621532948076044,0.22017998935581937,1.8386859834500773e-05,0.02537479413295152,0.004041161447679627,0.06170043342046345,0.4502731475624334,0.009779997212848614,429.0
0.08484223200619598,1.4206850315211725,0.03811365271136538,0.0017880338777650797,0.35035731143553916,4.541834969385585e-06,0.03158821967452394,0.0006248382922020832,0.07716252425013544,0.5361588248242672,0.008216720769484622,178.0
0.036918611531729026,3.081887340780104,0.022065750502433007,0.0038802353131504362,0.05164997626602843,9.851141150420952e-05,0.016612228464131257,0.0006714394674187138,0.04281233484604343,0.6593235078193032,0.011120785289945425,788.0
0.0037695505436844082,1.2829465877532196,0.046036454486557056,0.019560320539532463,0.1556049300015315,3.347969692730292e-05,0.02998284756413124,0.006462809302380451,0.08892631917864047,0.7369582297065357,0.01361448830082447,1515.0
0.08458265920460639,4.244825320907992,0.03085997854286367,0.01489842304870916,0.1477341331956637,1.3549450823245956e-05,0.020451597603294236,0.005955286944139075,0.03677612657526836,0.5855843066137182,0.0143995562092391,1695.0
0.01888525917765414,4.454485935184445,0.03592540009092963,0.006524620878765664,0.19843821858455546,9.53194353499693e-05,0.031016789412323807,0.00046297276539209294,0.049698368421540434,0.8386489245199407,0.010613366673839669,647.0
0.11039469358631988,1.8008249632908466,0.02715582330682748,0.015657432802676216,0.3296859333295862,3.371707318376302e-05,0.01575791691278858,0.008216732448085315,0.07210221603709324,0.6765022153597743,0.010808326260306575,703.0
0.1447569513694371,1.6378396693330683,0.034692211850675406,0.006099132664808452,0.2536930345117651,6.208364852432862e-05,0.028418111614547024,0.002203929883468186,0.08898641471635764,0.645236553840121,0.008894701650300565,271.0
0.08076683107515643,2.7163764361048637,0.02019002702718267,0.019495532658870298,0.14795339268582672,6.752210937591485e-05,0.020155806110558106,0.00999832286367934,0.0922225277325486,0.9155151485241566,0.011790558239209211,1019.0
0.01301569689348173,3.6741763676635215,0.030053756175241864,0.008252052592064314,0.08045295055613673,1.1282557635903788e-05,0.019775547200514696,0.0007897963384038854,0.04423249267195494,0.6147602911863068,0.01258255416579393,1271.0
0.018825415298373085,3.612306816361474,0.041795332775273045,0.018820313372140306,0.13176645827218628,5.451041428345374e-05,0.025272248222693645,0.006484816139553463,0.08879343855603436,0.8375863577704556,0.015421411366089635,1833.0
0.014290505599801816,4.8992752235369545,0.026866094098217434,0.015606365225250978,0.03950422088487242,8.955734799837785e-05,0.022318779038572628,0.003355195463788813,0.05938401104381744,0.797343062064997,0.013741911291523584,1555.0
0.011661255647079798,3.1577897807717346,0.047673748257188404,0.01739946528225964,0.14293573432136758,2.982546839729512e-05,0.03520119548571151,0.005087353162152296,0.08257104766032768,0.5294270838344564,0.017515152923532326,1964.0
0.1616299565966013,2.97562035777177,0.04181066638695314,0.00790933528477166,0.2705495969705651,6.313513850598986e-05,0.031926982285837895,0.0031329324066969345,0.05522098015836038,0.3701983263703258,0.01030433734462488,565.0
0.001022382307910448,1.084032210444346,0.04682466666684941,0.028313452449530655,0.2279028332462502,3.1205490246366686e-05,0.024727097624421032,0.00955811721327538,0.08070529551334432,0.6438753220589162,0.009887280727994914,459.0
0.02326586133578084,1.1634933620141412,0.04603094832700636,0.0050043938085188805,0.32965018575707267,4.2884241120125214e-05,0.03633962809895895,0.0029064107922607673,0.084432401116995,0.7845243923768894,0.008020977820119223,149.0
0.10167839654264343,1.8297860696644086,0.01426844514634178,0.010572969563501634,0.10742153810489284,2.6691781164170014e-05,0.013350852769083286,0.008477167812830954,0.0759561886955082,0.8395215253984429,0.007813268032074307,133.0
0.11590969735536137,3.682590210171679,0.025122271781574734,0.018192526413424316,0.08144108769429075,8.320873409879516e-06,0.01872667011914326,0.009641002519950474,0.05844187293061589,0.5510121032910259,0.014008873377253607,1618.0
0.032173630422414355,3.179502733348656,0.026421163848257715,0.013992812344598397,0.35263165704346383,3.8637417204048316e-05,0.01950504790890715,0.005679216480706953,0.055701023181661966,0.5852597326411344,0.009219033036605005,317.0
0.08668663025472749,4.175169418318223,0.041504929074192294,0.012220016633248348,0.14346572482919162,7.886841427868151e-05,0.033475928926255547,0.007346188725595277,0.08282218239268904,0.6913856549051447,0.016912462666854127,1937.0
0.06936175395389786,0.7024443371985225,0.023810791739987763,0.006195060077653433,0.06644329953794868,7.566108037301699e-05,0.02051764062910353,0.005002088847894062,0.0487134897359258,0.6466575786503508,0.011900408073951405,1052.0
0.07296174694543739,3.243423383001631,0.034412843540906506,0.0031519036530301236,0.16462692677090213,4.148774824336464e-05,0.03021049224393283,0.0004826680435392647,0.067475286098249,0.7427806457651507,0.011724043766229644,993.0
0.07750250948452717,4.138537569155197,0.03769515803345068,0.0037782657490258364,0.3192199388249964,5.0240707330472e-05,0.032125686928674096,0.0009127294209593349,0.050136924243607564,0.6496580608681926,0.0065408438547313276,62.0
0.06282008616967723,4.67776603072169,0.036481277090383915,0.008798056147412033,0.26116651878159625,2.3541531229728203e-05,0.028814948138436516,0.008733145269650038,0.06743275952340778,0.7472798477504439,0.011058939431690635,769.0
0.057886179898376675,3.8271823492842363,0.04250798863047571,0.010771635674173836,0.3212562656633041,7.936558963662366e-05,0.028463765523911534,0.007126130216354885,0.08296345445355541,0.7010827143768352,0.009908727943291954,466.0
0.119778988265554,0.19907818381047956,0.04350413651847773,0.007693084101111862,0.3052247064046801,5.305623237057122e-05,0.035575167278085185,0.004634631282108451,0.09556117419102911,0.6498727825275414,0.009482355534495427,361.0
0.016831588178743032,2.9680785173000914,0.031068138125384063,0.0120713353541422,0.11744548328837308,6.714929914136336e-05,0.026794213566227337,0.0011614656405040385,0.056733623345234206,0.579600006869154,0.013547542944045336,1499.0
0.13274230057639086,2.4320606207990183,0.03686988241005042,0.004122714347175045,0.24387956171936057,1.0045514370998509e-05,0.031024129221422315,0.0003399270315394106,0.06350657493875982,0.6501478394234452,0.01107061667756873,777.0
0.03552076914903973,2.5395688039706172,0.04452688559874167,0.008012609514267018,0.17977792214195484,4.5323509624641464e-05,0.028241552976830637,0.003564114715480243,0.09202607216058821,0.8406474575748413,0.01487097242107826,1776.0
0.004982362734552369,4.579948847068776,0.03642696746538148,0.00847957056451925,0.06909606109819509,6.15293303223498e-05,0.026695721536647964,0.001300663279894413,0.05747006509860313,0.7301857397786209,0.014326089710091769,1680.0
0.029665852822096963,2.334496688533562,0.03735159427430999,0.013928858837518173,0.11104732532354288,6.15266105741143e-05,0.02201802836889979,0.001967068509947266,0.0681343868415545,0.5320729226262361,0.015297899505048096,1817.0
0.17488518625137728,3.2366960702240726,0.024449220401006534,0.012320151805552647,0.1366361452834975,7.423231136359089e-05,0.018482617597794702,0.008303906723690482,0.06572158906070776,0.6806551754193301,0.011473975777277946,919.0
0.054862857567658886,1.4880971204716982,0.039268445165282655,0.012811032681639417,0.22876644761972587,9.420823049397241e-05,0.02717853856518347,0.007079755839709694,0.08957458907805604,0.9216908449192407,0.01289458568185788,1349.0
0.1566178573234736,0.537150333383561,0.019113517684318987,0.0026234631132778614,0.226684703225583,8.453460775438133e-05,0.017942377329064604,0.002371793678046604,0.07310983773550442,0.7907806557843127,0.004963221104103203,13.0
0.03581472575577269,1.9713236823433176,0.03301858055448288,0.0073213562219207,0.14092327363794097,8.296344794554239e-05,0.02523561815240528,0.0034751226818016505,0.0624446015613257,0.6473857155748259,0.012855263963262416,1340.0
0.1122080046968292,1.4558299994050683,0.04210570718406451,0.014235465479678118,0.28341962932647125,1.6650551007338845e-05,0.027339143800623196,0.004865018746861467,0.06755148714195967,0.48754662315644315,0.014046994417496768,1627.0
0.014697597378592383,1.8124785577891447,0.033675385770823976,0.007331260992202559,0.10030606916985692,6.90485135831788e-05,0.022551052926114888,0.0018989093717280668,0.06713952899409618,0.7359610938907413,0.013473017500897355,1486.0
0.0072116484534929465,1.9154297573109167,0.0360533986791813,0.006886428404046906,0.054989242501251145,8.789133384960305e-05,0.028181943508678864,0.004295313667102339,0.08082357949040589,0.8236479356947137,0.01651817268192872,1918.0
0.001047761642384949,3.7664706589368313,0.041951009938204706,0.01586465231916922,0.15535705264604208,1.6697634301238242e-05,0.02905979755289849,0.00790574316828687,0.07569345067476191,0.7011140364655839,0.012787863117715773,1324.0
0.004507636384503038,2.8548910860222785,0.035049731634908085,0.013891429022844777,0.13837977714416388,4.771141779871722e-05,0.024564415018582076,0.0020403698782266583,0.05294863439620447,0.5627292808968949,0.01106084764303287,771.0
0.07158133921514859,1.7835564958450243,0.03379319017317062,0.009024242299323313,0.13810580980459852,3.3831703419747866e-05,0.023731181070712787,0.0049209056485796975,0.06960314241495656,0.6873675466311757,0.014297887806795619,1676.0
0.020267008512016464,3.9743907968577505,0.024274834654594804,0.008133926533425744,0.07399402484985179,2.7003996426499287e-05,0.017242043827703408,0.006519423258615618,0.06568837116153149,0.970605277856621,0.011616935362775417,965.0
0.0673938073096728,3.3351316034080067,0.032853743500584176,0.011065304056051975,0.10068343714627069,1.5749512632288592e-05,0.01814563792362203,0.0010679249163996613,0.06621972581134347,0.5907618211687893,0.015068298956166105,1794.0
0.013758392925694302,2.5623001256002333,0.03691765996885498,0.021100706392055496,0.18594657897006223,3.680081353340029e-05,0.023945482349191048,0.009986802344047835,0.057567834513766146,0.514877372844343,0.014017484905093403,1622.0
0.16930046154493117,2.3062619259360533,0.018331082218655648,0.009346579619495789,0.16765232926961382,8.025448918800528e-05,0.016347542362868422,0.00416648444899192,0.06647527477977144,0.8604670401550734,0.008165303561191875,171.0
0.111605217282075,0.8293380500205502,0.0367599052859855,0.005690468824124898,0.1693451588071492,5.283246582217889e-06,0.021948265919526113,0.001793891105578915,0.04081535292463072,0.4391576083572344,0.015009790842524734,1790.0
0.09929940952317207,3.312414821365034,0.03168214425517084,0.01013944333467688,0.09216932110818742,8.091195965380081e-05,0.021592068135978963,0.007109720759978109,0.07552805354035683,0.8131000469163123,0.014999787163170663,1788.0
0.10691123797893469,2.387451537632171,0.02636840349759482,0.01443382317858226,0.23991156724808044,2.0087833646497756e-05,0.020081178446995453,0.008219614382561004,0.05876254429762998,0.5992666187285988,0.01144537657691314,899.0
0.11710521730040528,3.1039416886150715,0.0391713126827509,0.010136270543067954,0.10309933418092883,3.812981727494039e-05,0.029978546958043282,0.007031272891293226,0.0593784696863341,0.47765679688392554,0.01804767107385251,1980.0
0.11031661062070532,3.995289118036506,0.03484574464283649,0.0065080697236202375,0.10870252185805351,7.785634842337355e-05,0.023897090924604254,0.002075576360699167,0.06695280568478637,0.6482089268011146,0.014865235627561289,1775.0
0.011535073509568158,4.9017276860331105,0.03388980558679059,0.023307238956878445,0.07346244541628358,4.352608149177855e-05,0.022821792975932412,0.00849149144915499,0.07034658743158224,0.5023228524267266,0.014389134142057032,1692.0
0.049282389597110204,2.5170450859122147,0.0442499043960977,0.006414063006520933,0.31497084904779854,3.758638953918208e-05,0.03877023596420449,0.0007377597256797453,0.09011075842206376,0.6591377041376505,0.009110135674842037,298.0
0.02243982209768198,2.5416264534574458,0.042050747313262894,0.018267168703216475,0.13860073985480126,7.685627304411452e-05,0.028065250058495646,0.00037713647255202076,0.08170049425023616,0.5819888990657194,0.015504089364701148,1839.0
0.0005592340972451433,1.4307343574508042,0.03677867522973995,0.026131706648021245,0.17356275459490694,1.8239128703498586e-05,0.023005832019726377,0.003203002963489755,0.07755794956049396,0.7367190693882903,0.00872313973804538,243.0
0.002580456559023438,4.673382640337255,0.04032368606616925,0.024372158906871375,0.09123070486529732,4.065294058813575e-05,0.02769094250686643,0.0045440593682031,0.0630823291837418,0.6578276350943547,0.013896243815168243,1598.0
0.0473400841969297,4.660613816795276,0.04165346191538269,0.016063440488284755,0.2918364612997673,5.871231737197237e-05,0.03211953919688634,0.007253649664801626,0.07186779909754726,0.45924238079394275,0.012993490890523153,1383.0
0.07672949804791816,3.630966214635908,0.03516281641790716,0.02506648304096664,0.12702109706063414,2.325530391925173e-05,0.02506321954507211,0.009193442975390652,0.08817057136409368,0.6769803217736634,0.017887619511230222,1976.0
