length(mm),radius(mm)
29.689547517, 3.80711384238
29.721267119, 3.80721971029
29.7529867211, 3.80700838218
29.7847063231, 3.80711425009
29.8164259252, 3.80690292197
29.8481455272, 3.80700878988
29.8798651293, 3.80679746177
29.9115847313, 3.80690332968
29.9433043333, 3.80669200157
29.9750239354, 3.80648067346
30.0067435374, 3.80658654137
30.0384631395, 3.80637521326
30.0701827415, 3.80648108117
30.1019023436, 3.80626975305
30.1336219456, 3.80637562096
30.1653415477, 3.80616429285
30.1970611497, 3.80627016076
30.2287807518, 3.80605883265
30.2605003538, 3.80584750454
30.2922199559, 3.80595337245
30.3239395579, 3.80574204434
30.35565916, 3.80584791225
30.387378762, 3.80563658413
30.4190983641, 3.80574245204
30.4508179661, 3.80553112393
30.4825375682, 3.80563699184
30.5142571702, 3.80542566373
30.5459767723, 3.80553153164
30.5776963743, 3.80532020353
30.6094159764, 3.80542607144
30.6411355784, 3.80521474333
30.6728551805, 3.80532061124
30.7045747825, 3.80510928312
30.7362943845, 3.80521515103
30.7680139866, 3.80500382292
30.7997335886, 3.80510969083
30.8314531907, 3.80489836272
30.8631727927, 3.80500423063
30.8948923948, 3.80479290252
30.9266119968, 3.80489877043
30.9583315989, 3.80500463834
30.9900512009, 3.80479331022
31.021770803, 3.80489917813
31.053490405, 3.80468785002
31.0852100071, 3.80479371793
31.1169296091, 3.80458238982
31.1486492112, 3.80468825773
31.1803688132, 3.80447692962
31.2120884153, 3.80458279753
31.2438080173, 3.80437146942
31.2755276194, 3.80447733732
31.3072472214, 3.80458320523
31.3389668235, 3.80437187712
31.3706864255, 3.80447774503
31.4024060276, 3.80426641692
31.4341256296, 3.80437228483
31.4658452317, 3.80416095672
31.4975648337, 3.80426682463
31.5292844357, 3.80437269254
31.5610040378, 3.80416136443
31.5927236398, 3.80426723233
31.6244432419, 3.80405590422
31.6561628439, 3.80416177213
31.687882446, 3.80395044402
31.719602048, 3.80405631193
31.7513216501, 3.80416217984
31.7830412521, 3.80395085173
31.8147608542, 3.80405671964
31.8464804562, 3.80384539153
31.8782000583, 3.80395125943
31.9099196603, 3.80373993132
31.9416392624, 3.80384579923
31.9733588644, 3.80363447112
32.0050784665, 3.80374033903
32.0367980685, 3.80384620694
32.0685176706, 3.80363487883
32.1002372726, 3.80374074674
32.1319568747, 3.80352941863
32.1636764767, 3.80363528654
32.1953960788, 3.80342395842
32.2271156808, 3.80352982633
32.2588352829, 3.80331849822
32.2905548849, 3.80342436613
32.322274487, 3.80321303802
32.353994089, 3.80331890593
32.385713691, 3.80310757782
32.4174332931, 3.80321344573
32.4491528951, 3.80300211762
32.4808724972, 3.80310798552
32.5125920992, 3.80321385343
32.5443117013, 3.80300252532
32.5760313033, 3.80279119721
32.6077509054, 3.80289706512
32.6394705074, 3.80268573701
32.6711901095, 3.80279160492
32.7029097115, 3.80258027681
32.7346293136, 3.80268614472
32.7663489156, 3.8024748166
32.7980685177, 3.80258068451
32.8297881197, 3.8023693564
32.8615077218, 3.80247522431
32.8932273238, 3.8022638962
32.9249469259, 3.80236976411
32.9566665279, 3.802158436
32.98838613, 3.80194710789
33.020105732, 3.8020529758
33.0518253341, 3.80184164768
33.0835449361, 3.80194751559
33.1152645382, 3.80173618748
33.1469841402, 3.80152485937
33.1787037422, 3.80163072728
33.2104233443, 3.80141939917
33.2421429463, 3.80152526708
33.2738625484, 3.80131393897
33.3055821504, 3.80110261085
33.3373017525, 3.80120847876
33.3690213545, 3.80099715065
33.4007409566, 3.80110301856
33.4324605586, 3.80089169045
33.4641801607, 3.80068036234
33.4958997627, 3.80078623025
33.5276193648, 3.80057490214
33.5593389668, 3.80068077005
33.5910585689, 3.80046944193
33.6227781709, 3.80057530984
33.654497773, 3.80036398173
33.686217375, 3.80015265362
33.7179369771, 3.80025852153
33.7496565791, 3.80004719342
33.7813761812, 3.80015306133
33.8130957832, 3.79994173322
33.8448153853, 3.80004760113
33.8765349873, 3.79983627301
33.9082545894, 3.7996249449
33.9399741914, 3.79973081281
33.9716937934, 3.7995194847
34.0034133955, 3.79962535261
34.0351329975, 3.7994140245
34.0668525996, 3.79951989241
34.0985722016, 3.7993085643
34.1302918037, 3.79941443221
34.1620114057, 3.79920310409
34.1937310078, 3.799308972
34.2254506098, 3.79909764389
34.2571702119, 3.7992035118
34.2888898139, 3.79899218369
34.320609416, 3.7990980516
34.352329018, 3.79888672349
34.3840486201, 3.7989925914
34.4157682221, 3.79909845931
34.4474878242, 3.7988871312
34.4792074262, 3.7989929991
34.5109270283, 3.79878167099
34.5426466303, 3.7988875389
34.5743662324, 3.79899340681
34.6060858344, 3.7987820787
34.6378054365, 3.79888794661
34.6695250385, 3.79899381452
34.7012446406, 3.79878248641
34.7329642426, 3.79888835432
34.7646838446, 3.79899422223
34.7964034467, 3.79878289411
34.8281230487, 3.79888876202
34.8598426508, 3.79899462993
34.8915622528, 3.79910049784
34.9232818549, 3.79888916973
34.9550014569, 3.79899503764
34.986721059, 3.79910090555
35.018440661, 3.79920677346
35.0501602631, 3.79931264137
35.0818798651, 3.79941850928
35.1135994672, 3.79920718116
35.1453190692, 3.79931304907
35.1770386713, 3.79941891698
35.2087582733, 3.79952478489
35.2404778754, 3.7996306528
35.2721974774, 3.79973652071
35.3039170795, 3.79984238862
35.3356366815, 3.79994825653
35.3673562836, 3.80005412444
35.3990758856, 3.80015999235
35.4307954877, 3.80026586026
35.4625150897, 3.80037172816
35.4942346918, 3.80047759607
35.5259542938, 3.80058346398
35.5576738958, 3.80068933189
35.5893934979, 3.8007951998
35.6211130999, 3.80121826373
35.652832702, 3.80132413164
35.684552304, 3.80142999955
35.7162719061, 3.80153586746
35.7479915081, 3.80164173537
35.7797111102, 3.80174760328
35.8114307122, 3.80185347119
35.8431503143, 3.80227653512
35.8748699163, 3.80238240302
35.9065895184, 3.80248827093
35.9383091204, 3.80259413884
35.9700287225, 3.80301720277
36.0017483245, 3.80312307068
36.0334679266, 3.80322893859
36.0651875286, 3.8033348065
36.0969071307, 3.80375787043
36.1286267327, 3.80386373834
36.1603463348, 3.80396960625
36.1920659368, 3.80407547416
36.2237855389, 3.80449853809
36.2555051409, 3.804604406
36.287224743, 3.80471027391
36.318944345, 3.80513333783
36.3506639471, 3.80523920574
36.3823835491, 3.80534507365
36.4141031511, 3.80576813758
36.4458227532, 3.80587400549
36.4775423552, 3.8059798734
36.5092619573, 3.80640293733
36.5409815593, 3.80650880524
36.5727011614, 3.80693186917
36.6044207634, 3.80703773708
36.6361403655, 3.80714360499
36.6678599675, 3.80756666892
36.6995795696, 3.80767253683
36.7312991716, 3.80777840474
36.7630187737, 3.80820146867
36.7947383757, 3.80830733657
36.8264579778, 3.8087304005
36.8581775798, 3.80883626841
36.8898971819, 3.80894213632
36.9216167839, 3.80936520025
36.953336386, 3.80947106816
36.985055988, 3.80989413209
37.0167755901, 3.81
